公开公告号,专利名称,发明人,代理人,代理机构,法律状态,法律状态信息,申请号,LOC分类号,申请日,授权日,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,信息描述,page,外部链接,image_urls,picturesavepath
CN302499135S,七彩魔幻台灯,陈伟升,陈德文,深圳市中联专利代理有限公司44274,法律状态,法律状态信息,2013300535440,26-05,2013.03.05,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1.本外观设计产品的名称：七彩魔幻台灯。2.本外观设计产品的用途：本外观设计产品是一种可变换多种颜色的用于照明及装饰的台灯。3.本外观设计产品的设计要点：在于产品的整个设计。4.最能表明本外观设计设计要点的图片或照片：立体图1。5.本外观设计产品省略其他视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300535440/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300535440/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300535440/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300535440/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300535440/130001/0006.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300535440/130001/0004.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499135S"", ""设计人"": ""陈伟升"", ""代理人"": ""陈德文"", ""专利代理机构"": ""深圳市中联专利代理有限公司44274"", ""申请号"": ""2013300535440"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.03.05"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1.本外观设计产品的名称：七彩魔幻台灯。2.本外观设计产品的用途：本外观设计产品是一种可变换多种颜色的用于照明及装饰的台灯。3.本外观设计产品的设计要点：在于产品的整个设计。4.最能表明本外观设计设计要点的图片或照片：立体图1。5.本外观设计产品省略其他视图。"", ""专利权人"": ""陈伟升"", ""地址"": ""515100广东省汕头市潮南区峡山街道洋陈新兴北路西区二巷9号""}","[""申请（专利）号 2013300535440"", ""事务数据公告日 2020.03.10 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130305\n授权公告日:20130710\n终止日期:20190305"", ""申请（专利）号 2013300535440"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302484969S,壁灯（LEDAK9011L）,徐水盛,-1,-1,法律状态,法律状态信息,2012305107717,26-05,2012.10.25,2013.06.26,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：壁灯（LEDAK9011L）。2．本外观设计产品的用途：主要用于照明及装饰。3．本外观设计的设计要点：主要在于产品的形状。4．最能表明设计要点的图片或者照片：立体图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305107717/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305107717/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305107717/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305107717/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305107717/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305107717/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302484969S"", ""设计人"": ""徐水盛"", ""代理人"": -1, ""专利代理机构"": -1, ""申请号"": ""2012305107717"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.10.25"", ""授权公告日"": ""2013.06.26"", ""简要说明"": ""1．本外观设计产品的名称：壁灯（LEDAK9011L）。2．本外观设计产品的用途：主要用于照明及装饰。3．本外观设计的设计要点：主要在于产品的形状。4．最能表明设计要点的图片或者照片：立体图。"", ""专利权人"": ""永莹辉贸易(上海)有限公司"", ""地址"": ""200063上海市普陀区曹杨路648号莹辉照明应用中心""}","[""申请（专利）号 2012305107717"", ""事务数据公告日 2014.12.10 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121025\n授权公告日:20130626\n终止日期:20131025"", ""申请（专利）号 2012305107717"", ""事务数据公告日 2013.06.26 事务数据类型 授权"", ""授权""]"
CN302499011S,壁灯(俄罗斯系列123),王宇,夏士军,中山市科创专利代理有限公司44211,法律状态,法律状态信息,2012306269386,26-05,2012.12.14,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：壁灯(俄罗斯系列123)；2．本外观设计产品的用途：用于照明、装饰；3．本外观设计的设计要点：整体外部造型；4．最能表明设计要点的图片或者照片：立体图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306269386/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306269386/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306269386/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306269386/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306269386/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306269386/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499011S"", ""设计人"": ""王宇"", ""代理人"": ""夏士军"", ""专利代理机构"": ""中山市科创专利代理有限公司44211"", ""申请号"": ""2012306269386"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.14"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1．本外观设计产品的名称：壁灯(俄罗斯系列123)；2．本外观设计产品的用途：用于照明、装饰；3．本外观设计的设计要点：整体外部造型；4．最能表明设计要点的图片或者照片：立体图。"", ""专利权人"": ""中山职业技术学院"", ""地址"": ""528404广东省中山市博爱七路25号中山职业技术学院""}","[""申请（专利）号 2012306269386"", ""事务数据公告日 2015.02.04 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121214\n授权公告日:20130710\n终止日期:20131214"", ""申请（专利）号 2012306269386"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302499179S,台灯座（48）,陆红兰,孙仿卫,苏州创元专利商标事务所有限公司32103,法律状态,法律状态信息,2013300982590,26-05,2013.04.03,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1.本外观设计产品的名称：台灯座（48）；2.本外观设计产品的用途：本外观设计产品用于照明；3.本外观设计产品的设计要点：产品形状与图案；4.最能表明本外观设计设计要点的图片或照片：主视图；5.右视图与左视图对称，故省略右视图；6.俯视图无设计要点，故省略俯视图；7.本产品底部无设计要点，故省略仰视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300982590/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300982590/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300982590/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300982590/130001/0004.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499179S"", ""设计人"": ""陆红兰"", ""代理人"": ""孙仿卫"", ""专利代理机构"": ""苏州创元专利商标事务所有限公司32103"", ""申请号"": ""2013300982590"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.04.03"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1.本外观设计产品的名称：台灯座（48）；2.本外观设计产品的用途：本外观设计产品用于照明；3.本外观设计产品的设计要点：产品形状与图案；4.最能表明本外观设计设计要点的图片或照片：主视图；5.右视图与左视图对称，故省略右视图；6.俯视图无设计要点，故省略俯视图；7.本产品底部无设计要点，故省略仰视图。"", ""专利权人"": ""亿斯特工艺品（苏州）有限公司"", ""地址"": ""215435江苏省苏州市太仓市浮桥镇牌楼管理区牌中路31号""}","[""申请（专利）号 2013300982590"", ""事务数据公告日 2015.05.20 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130403\n授权公告日:20130710\n终止日期:20140403"", ""申请（专利）号 2013300982590"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302484975S,灯具支架（201211-03）,吴焕荣,温旭,广州三环专利代理有限公司44202,法律状态,法律状态信息,2012305555592,26-05,2012.11.16,2013.06.26,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：灯具支架（201211-03）。2．本外观设计产品的用途：本外观设计产品用于是一种灯具支架，用于安装灯具。3．本外观设计产品的设计要点：产品的形状和图案。4．最能表明本外观设计设计要点的图片或照片：立体图。5．俯视图和仰视图无设计要点，省略俯视图和仰视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305555592/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305555592/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305555592/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305555592/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305555592/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2926/WGSQ/WGSQ_DZGBD/2012305555592/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302484975S"", ""设计人"": ""吴焕荣"", ""代理人"": ""温旭"", ""专利代理机构"": ""广州三环专利代理有限公司44202"", ""申请号"": ""2012305555592"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.11.16"", ""授权公告日"": ""2013.06.26"", ""简要说明"": ""1．本外观设计产品的名称：灯具支架（201211-03）。2．本外观设计产品的用途：本外观设计产品用于是一种灯具支架，用于安装灯具。3．本外观设计产品的设计要点：产品的形状和图案。4．最能表明本外观设计设计要点的图片或照片：立体图。5．俯视图和仰视图无设计要点，省略俯视图和仰视图。"", ""专利权人"": ""吴焕荣"", ""地址"": ""528421广东省中山市古镇曹兴西路81号""}","[""申请（专利）号 2012305555592"", ""事务数据公告日 2014.12.31 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121116\n授权公告日:20130626\n终止日期:20131116"", ""申请（专利）号 2012305555592"", ""事务数据公告日 2013.06.26 事务数据类型 授权"", ""授权""]"
CN302499026S,陶瓷灯(T7264),吴楚松,陈卫; 李志强,广州粤高专利商标代理有限公司44102,法律状态,法律状态信息,2012306277950,26-05,2012.12.14,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：陶瓷灯(T7264)；2．本外观设计产品的用途：用于照明；3．本外观设计的设计要点：整体外观造型；4．最能表明设计要点的图片或者照片：立体图；5．本外观设计的后视图、右视图和左视图与主视图一致，故省略后视图、右视图和左视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306277950/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306277950/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306277950/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306277950/130001/0003.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499026S"", ""设计人"": ""吴楚松"", ""代理人"": ""陈卫; 李志强"", ""专利代理机构"": ""广州粤高专利商标代理有限公司44102"", ""申请号"": ""2012306277950"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.14"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1．本外观设计产品的名称：陶瓷灯(T7264)；2．本外观设计产品的用途：用于照明；3．本外观设计的设计要点：整体外观造型；4．最能表明设计要点的图片或者照片：立体图；5．本外观设计的后视图、右视图和左视图与主视图一致，故省略后视图、右视图和左视图。"", ""专利权人"": ""吴楚松"", ""地址"": ""521000广东省潮州市枫溪区洲园浮洲园街32号""}","[""申请（专利）号 2012306277950"", ""事务数据公告日 2015.02.04 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121214\n授权公告日:20130710\n终止日期:20131214"", ""申请（专利）号 2012306277950"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302499157S,洗墙灯(JRL7),程世友,李大刚,杭州新源专利事务所(普通合伙)33234,法律状态,法律状态信息,2013300863638,26-05,2013.03.28,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：洗墙灯(JRL7)。2．本外观设计产品的用途：本外观设计产品用于主要用于墙面的照明。3．本外观设计产品的设计要点：设计要点在于形状。4．最能表明本外观设计设计要点的图片或照片：最能表明设计要点的图为立体图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300863638/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300863638/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300863638/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300863638/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300863638/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300863638/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499157S"", ""设计人"": ""程世友"", ""代理人"": ""李大刚"", ""专利代理机构"": ""杭州新源专利事务所(普通合伙)33234"", ""申请号"": ""2013300863638"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.03.28"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1．本外观设计产品的名称：洗墙灯(JRL7)。2．本外观设计产品的用途：本外观设计产品用于主要用于墙面的照明。3．本外观设计产品的设计要点：设计要点在于形状。4．最能表明本外观设计设计要点的图片或照片：最能表明设计要点的图为立体图。"", ""专利权人"": ""浙江晶日照明科技有限公司"", ""地址"": ""313000浙江省湖州市吴兴区东部新区区府路2008号""}","[""申请（专利）号 2013300863638"", ""事务数据公告日 2019.07.23 事务数据类型 专利权人的姓名或者名称、地址的变更"", ""专利权人的姓名或者名称、地址的变更\n主分类号:26-05\n变更事项:专利权人\n变更前:浙江晶日照明科技有限公司\n变更后:浙江晶日科技股份有限公司\n变更事项:地址\n变更前:313000 浙江省湖州市吴兴区东部新区区府路2008号\n变更后:313028 浙江省湖州市吴兴区东部新区区府路2008号"", ""申请（专利）号 2013300863638"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302499197S,台灯座（33）,陆红兰,孙仿卫,苏州创元专利商标事务所有限公司32103,法律状态,法律状态信息,2013300983945,26-05,2013.04.03,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：台灯座（33）；2．本外观设计产品的用途：本外观设计产品用于照明；3．本外观设计产品的设计要点：产品形状，图案与色彩的结合；4．最能表明本外观设计设计要点的图片或照片：主视图；5．本产品底部无设计要点，故省略仰视图；6．请求保护的外观设计包含有色彩。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983945/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983945/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983945/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983945/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983945/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983945/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499197S"", ""设计人"": ""陆红兰"", ""代理人"": ""孙仿卫"", ""专利代理机构"": ""苏州创元专利商标事务所有限公司32103"", ""申请号"": ""2013300983945"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.04.03"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1．本外观设计产品的名称：台灯座（33）；2．本外观设计产品的用途：本外观设计产品用于照明；3．本外观设计产品的设计要点：产品形状，图案与色彩的结合；4．最能表明本外观设计设计要点的图片或照片：主视图；5．本产品底部无设计要点，故省略仰视图；6．请求保护的外观设计包含有色彩。"", ""专利权人"": ""亿斯特工艺品（苏州）有限公司"", ""地址"": ""215435江苏省苏州市太仓市浮桥镇牌楼管理区牌中路31号""}","[""申请（专利）号 2013300983945"", ""事务数据公告日 2015.05.20 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130403\n授权公告日:20130710\n终止日期:20140403"", ""申请（专利）号 2013300983945"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302499196S,台灯座（22）,陆红兰,孙仿卫,苏州创元专利商标事务所有限公司32103,法律状态,法律状态信息,2013300983930,26-05,2013.04.03,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：台灯座（22）；2．本外观设计产品的用途：本外观设计产品用于照明；3．本外观设计产品的设计要点：产品形状，图案与色彩的结合；4．最能表明本外观设计设计要点的图片或照片：主视图；5．右视图、左视图及后视图与主视图相同，省略右视图、左视图及后视图；6．仰视图为非常见视图，故省略仰视图；7．请求保护的外观设计包含色彩。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983930/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983930/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2013300983930/130001/0003.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499196S"", ""设计人"": ""陆红兰"", ""代理人"": ""孙仿卫"", ""专利代理机构"": ""苏州创元专利商标事务所有限公司32103"", ""申请号"": ""2013300983930"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.04.03"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1．本外观设计产品的名称：台灯座（22）；2．本外观设计产品的用途：本外观设计产品用于照明；3．本外观设计产品的设计要点：产品形状，图案与色彩的结合；4．最能表明本外观设计设计要点的图片或照片：主视图；5．右视图、左视图及后视图与主视图相同，省略右视图、左视图及后视图；6．仰视图为非常见视图，故省略仰视图；7．请求保护的外观设计包含色彩。"", ""专利权人"": ""亿斯特工艺品（苏州）有限公司"", ""地址"": ""215435江苏省苏州市太仓市浮桥镇牌楼管理区牌中路31号""}","[""申请（专利）号 2013300983930"", ""事务数据公告日 2015.05.20 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130403\n授权公告日:20130710\n终止日期:20140403"", ""申请（专利）号 2013300983930"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302499073S,台灯(蘑菇),许慧珍; 高洋,戴晓翔,浙江翔隆专利事务所(普通合伙)33206,法律状态,法律状态信息,2012306639646,26-05,2012.12.31,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：台灯(蘑菇)。2．本外观设计产品的用途：照明。3．本外观设计的设计要点：形状。4．最能表明设计要点的图片或者照片：主视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306639646/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306639646/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306639646/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306639646/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306639646/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/2012306639646/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499073S"", ""设计人"": ""许慧珍; 高洋"", ""代理人"": ""戴晓翔"", ""专利代理机构"": ""浙江翔隆专利事务所(普通合伙)33206"", ""申请号"": ""2012306639646"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.31"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1．本外观设计产品的名称：台灯(蘑菇)。2．本外观设计产品的用途：照明。3．本外观设计的设计要点：形状。4．最能表明设计要点的图片或者照片：主视图。"", ""专利权人"": ""浙江机电职业技术学院"", ""地址"": ""310053浙江省杭州市滨江区滨文路528号""}","[""申请（专利）号 2012306639646"", ""事务数据公告日 2015.02.25 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121231\n授权公告日:20130710\n终止日期:20131231"", ""申请（专利）号 2012306639646"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
CN302499112S,吸顶灯（季风）,谭泽洋,谷庆红,东莞市中正知识产权事务所44231,法律状态,法律状态信息,201330030126X,26-05,2013.01.31,2013.07.10,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：吸顶灯（季风）。2．本外观设计产品的用途：室内照明。3．本外观设计的设计要点：外型。4．最能表明设计要点的图片或者照片：立体图。5．本外观设计的后视图为不常见面，故省略。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/201330030126X/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/201330030126X/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/201330030126X/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/201330030126X/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/201330030126X/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2928/WGSQ/WGSQ_DZGBD/201330030126X/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302499112S"", ""设计人"": ""谭泽洋"", ""代理人"": ""谷庆红"", ""专利代理机构"": ""东莞市中正知识产权事务所44231"", ""申请号"": ""201330030126X"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.01.31"", ""授权公告日"": ""2013.07.10"", ""简要说明"": ""1．本外观设计产品的名称：吸顶灯（季风）。2．本外观设计产品的用途：室内照明。3．本外观设计的设计要点：外型。4．最能表明设计要点的图片或者照片：立体图。5．本外观设计的后视图为不常见面，故省略。"", ""专利权人"": ""谭泽洋"", ""地址"": ""528400广东省中山市横栏镇三沙村祥贤八街18号首层鲸飞灯饰配件加工厂""}","[""申请（专利）号 201330030126X"", ""事务数据公告日 2017.03.22 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130131\n授权公告日:20130710\n终止日期:20160131"", ""申请（专利）号 201330030126X"", ""事务数据公告日 2013.07.10 事务数据类型 授权"", ""授权""]"
